94 5
{'Survive': 0, 'Schedule': 0, 'Execution': 0, 'Endtime': 16, 'Invalid': 80, 'Global Episode': 0, 'Reward': -20.0}
{'Survive': 0, 'Schedule': 34, 'Execution': 61, 'Endtime': 21, 'Invalid': 24, 'Global Episode': 923000, 'Reward': 65.40416666666665}
{'Survive': 0, 'Schedule': 34, 'Execution': 61, 'Endtime': 21, 'Invalid': 24, 'Global Episode': 924000, 'Reward': 65.40416666666665}
{'Survive': 0, 'Schedule': 34, 'Execution': 61, 'Endtime': 21, 'Invalid': 24, 'Global Episode': 925000, 'Reward': 65.40416666666665}
{'Survive': 0, 'Schedule': 31, 'Execution': 50, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 926000, 'Reward': 50.82083333333334}
{'Survive': 0, 'Schedule': 34, 'Execution': 61, 'Endtime': 21, 'Invalid': 24, 'Global Episode': 927000, 'Reward': 65.40416666666665}
{'Survive': 0, 'Schedule': 29, 'Execution': 50, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 928000, 'Reward': 50.50833333333334}
{'Survive': 0, 'Schedule': 31, 'Execution': 50, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 929000, 'Reward': 50.88333333333334}
{'Survive': 0, 'Schedule': 29, 'Execution': 50, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 930000, 'Reward': 50.50833333333334}
{'Survive': 0, 'Schedule': 29, 'Execution': 50, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 931000, 'Reward': 50.50833333333334}
{'Survive': 0, 'Schedule': 29, 'Execution': 50, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 932000, 'Reward': 50.50833333333334}
{'Survive': 0, 'Schedule': 34, 'Execution': 61, 'Endtime': 21, 'Invalid': 24, 'Global Episode': 933000, 'Reward': 65.40416666666665}
{'Survive': 0, 'Schedule': 34, 'Execution': 61, 'Endtime': 21, 'Invalid': 24, 'Global Episode': 934000, 'Reward': 65.40416666666665}
{'Survive': 0, 'Schedule': 34, 'Execution': 61, 'Endtime': 21, 'Invalid': 24, 'Global Episode': 935000, 'Reward': 65.40416666666665}
{'Survive': 0, 'Schedule': 34, 'Execution': 61, 'Endtime': 21, 'Invalid': 24, 'Global Episode': 936000, 'Reward': 65.40416666666665}
{'Survive': 0, 'Schedule': 34, 'Execution': 61, 'Endtime': 21, 'Invalid': 24, 'Global Episode': 937000, 'Reward': 65.40416666666665}
{'Survive': 0, 'Schedule': 34, 'Execution': 61, 'Endtime': 21, 'Invalid': 24, 'Global Episode': 938000, 'Reward': 65.40416666666665}
{'Survive': 0, 'Schedule': 34, 'Execution': 61, 'Endtime': 21, 'Invalid': 24, 'Global Episode': 939000, 'Reward': 65.40416666666665}
{'Survive': 0, 'Schedule': 34, 'Execution': 61, 'Endtime': 21, 'Invalid': 24, 'Global Episode': 940000, 'Reward': 65.40416666666665}
{'Survive': 0, 'Schedule': 34, 'Execution': 61, 'Endtime': 21, 'Invalid': 24, 'Global Episode': 941000, 'Reward': 65.36666666666665}
{'Survive': 0, 'Schedule': 22, 'Execution': 42, 'Endtime': 16, 'Invalid': 29, 'Global Episode': 942000, 'Reward': 40.295833333333334}
{'Survive': 0, 'Schedule': 22, 'Execution': 42, 'Endtime': 16, 'Invalid': 29, 'Global Episode': 943000, 'Reward': 40.295833333333334}
{'Survive': 0, 'Schedule': 22, 'Execution': 42, 'Endtime': 16, 'Invalid': 29, 'Global Episode': 944000, 'Reward': 40.295833333333334}
{'Survive': 0, 'Schedule': 35, 'Execution': 76, 'Endtime': 31, 'Invalid': 36, 'Global Episode': 945000, 'Reward': 78.775}
{'Survive': 0, 'Schedule': 48, 'Execution': 94, 'Endtime': 41, 'Invalid': 43, 'Global Episode': 946000, 'Reward': 99.19166666666668}
{'Survive': 0, 'Schedule': 48, 'Execution': 94, 'Endtime': 41, 'Invalid': 43, 'Global Episode': 947000, 'Reward': 99.19166666666668}
{'Survive': 0, 'Schedule': 22, 'Execution': 42, 'Endtime': 16, 'Invalid': 29, 'Global Episode': 948000, 'Reward': 40.62916666666666}
{'Survive': 0, 'Schedule': 48, 'Execution': 94, 'Endtime': 41, 'Invalid': 43, 'Global Episode': 949000, 'Reward': 99.29583333333335}
{'Survive': 0, 'Schedule': 29, 'Execution': 52, 'Endtime': 21, 'Invalid': 35, 'Global Episode': 950000, 'Reward': 51.233333333333334}
{'Survive': 0, 'Schedule': 48, 'Execution': 94, 'Endtime': 41, 'Invalid': 43, 'Global Episode': 951000, 'Reward': 99.29583333333335}
{'Survive': 0, 'Schedule': 49, 'Execution': 94, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 952000, 'Reward': 100.21250000000002}
{'Survive': 0, 'Schedule': 49, 'Execution': 94, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 953000, 'Reward': 100.10833333333335}
{'Survive': 0, 'Schedule': 25, 'Execution': 43, 'Endtime': 21, 'Invalid': 42, 'Global Episode': 954000, 'Reward': 39.33749999999999}
{'Survive': 0, 'Schedule': 49, 'Execution': 94, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 955000, 'Reward': 100.21250000000002}
{'Survive': 0, 'Schedule': 49, 'Execution': 94, 'Endtime': 41, 'Invalid': 41, 'Global Episode': 956000, 'Reward': 100.37916666666668}
{'Survive': 0, 'Schedule': 49, 'Execution': 94, 'Endtime': 41, 'Invalid': 41, 'Global Episode': 957000, 'Reward': 100.275}
{'Survive': 0, 'Schedule': 49, 'Execution': 94, 'Endtime': 41, 'Invalid': 41, 'Global Episode': 958000, 'Reward': 100.275}
{'Survive': 0, 'Schedule': 63, 'Execution': 132, 'Endtime': 61, 'Invalid': 67, 'Global Episode': 959000, 'Reward': 137.48333333333335}
{'Survive': 0, 'Schedule': 47, 'Execution': 94, 'Endtime': 41, 'Invalid': 53, 'Global Episode': 960000, 'Reward': 95.87916666666666}
{'Survive': 0, 'Schedule': 28, 'Execution': 55, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 961000, 'Reward': 55.42083333333333}
{'Survive': 0, 'Schedule': 34, 'Execution': 68, 'Endtime': 31, 'Invalid': 42, 'Global Episode': 962000, 'Reward': 68.46249999999999}
{'Survive': 0, 'Schedule': 189, 'Execution': 384, 'Endtime': 200, 'Invalid': 146, 'Global Episode': 963000, 'Reward': 820.341666666667}
Checkpoint saved to ckpt/sim201722492957_963000.pth
{'Survive': 0, 'Schedule': 17, 'Execution': 26, 'Endtime': 16, 'Invalid': 49, 'Global Episode': 964000, 'Reward': 15.900000000000002}
{'Survive': 0, 'Schedule': 44, 'Execution': 88, 'Endtime': 41, 'Invalid': 55, 'Global Episode': 965000, 'Reward': 88.27499999999999}
{'Survive': 0, 'Schedule': 26, 'Execution': 54, 'Endtime': 21, 'Invalid': 33, 'Global Episode': 966000, 'Reward': 53.5875}
{'Survive': 0, 'Schedule': 105, 'Execution': 206, 'Endtime': 106, 'Invalid': 101, 'Global Episode': 967000, 'Reward': 217.6291666666666}
{'Survive': 0, 'Schedule': 101, 'Execution': 209, 'Endtime': 106, 'Invalid': 91, 'Global Episode': 968000, 'Reward': 222.85833333333326}
{'Survive': 0, 'Schedule': 45, 'Execution': 91, 'Endtime': 41, 'Invalid': 56, 'Global Episode': 969000, 'Reward': 91.67083333333333}
{'Survive': 0, 'Schedule': 153, 'Execution': 305, 'Endtime': 161, 'Invalid': 137, 'Global Episode': 970000, 'Reward': 328.5250000000001}
{'Survive': 0, 'Schedule': 152, 'Execution': 307, 'Endtime': 161, 'Invalid': 130, 'Global Episode': 971000, 'Reward': 331.73333333333346}
{'Survive': 0, 'Schedule': 63, 'Execution': 133, 'Endtime': 61, 'Invalid': 58, 'Global Episode': 972000, 'Reward': 140.5666666666667}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 973000, 'Reward': 55.98333333333333}
{'Survive': 0, 'Schedule': 26, 'Execution': 52, 'Endtime': 21, 'Invalid': 39, 'Global Episode': 974000, 'Reward': 49.675}
{'Survive': 0, 'Schedule': 53, 'Execution': 110, 'Endtime': 61, 'Invalid': 95, 'Global Episode': 975000, 'Reward': 102.00416666666668}
{'Survive': 0, 'Schedule': 26, 'Execution': 54, 'Endtime': 21, 'Invalid': 33, 'Global Episode': 976000, 'Reward': 53.5875}
{'Survive': 0, 'Schedule': 28, 'Execution': 55, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 977000, 'Reward': 55.42083333333333}
{'Survive': 0, 'Schedule': 54, 'Execution': 112, 'Endtime': 61, 'Invalid': 93, 'Global Episode': 978000, 'Reward': 106.81666666666668}
{'Survive': 0, 'Schedule': 26, 'Execution': 54, 'Endtime': 21, 'Invalid': 33, 'Global Episode': 979000, 'Reward': 53.5875}
{'Survive': 0, 'Schedule': 26, 'Execution': 53, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 980000, 'Reward': 52.62916666666666}
{'Survive': 0, 'Schedule': 28, 'Execution': 55, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 981000, 'Reward': 55.483333333333334}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 982000, 'Reward': 56.64999999999999}
{'Survive': 0, 'Schedule': 155, 'Execution': 305, 'Endtime': 161, 'Invalid': 134, 'Global Episode': 983000, 'Reward': 329.87916666666683}
{'Survive': 0, 'Schedule': 155, 'Execution': 308, 'Endtime': 161, 'Invalid': 134, 'Global Episode': 984000, 'Reward': 333.8166666666669}
{'Survive': 0, 'Schedule': 28, 'Execution': 55, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 985000, 'Reward': 55.483333333333334}
{'Survive': 0, 'Schedule': 135, 'Execution': 269, 'Endtime': 141, 'Invalid': 122, 'Global Episode': 986000, 'Reward': 289.50416666666666}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 987000, 'Reward': 55.98333333333333}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 988000, 'Reward': 55.98333333333333}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 989000, 'Reward': 55.98333333333333}
{'Survive': 0, 'Schedule': 155, 'Execution': 305, 'Endtime': 161, 'Invalid': 134, 'Global Episode': 990000, 'Reward': 329.87916666666683}
{'Survive': 0, 'Schedule': 113, 'Execution': 230, 'Endtime': 121, 'Invalid': 120, 'Global Episode': 991000, 'Reward': 242.9833333333332}
{'Survive': 0, 'Schedule': 150, 'Execution': 302, 'Endtime': 161, 'Invalid': 134, 'Global Episode': 992000, 'Reward': 326.8583333333334}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 993000, 'Reward': 55.98333333333333}
{'Survive': 0, 'Schedule': 26, 'Execution': 52, 'Endtime': 21, 'Invalid': 39, 'Global Episode': 994000, 'Reward': 49.6125}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 995000, 'Reward': 55.98333333333333}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 996000, 'Reward': 55.98333333333333}
{'Survive': 0, 'Schedule': 141, 'Execution': 285, 'Endtime': 151, 'Invalid': 135, 'Global Episode': 997000, 'Reward': 304.5041666666667}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 998000, 'Reward': 55.98333333333333}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 999000, 'Reward': 55.98333333333333}
{'Survive': 0, 'Schedule': 26, 'Execution': 52, 'Endtime': 21, 'Invalid': 39, 'Global Episode': 1000000, 'Reward': 49.6125}
Checkpoint saved to ckpt/sim201722495836_1000000.pth
{'Survive': 0, 'Schedule': 156, 'Execution': 308, 'Endtime': 166, 'Invalid': 143, 'Global Episode': 1001000, 'Reward': 331.21250000000015}
{'Survive': 0, 'Schedule': 26, 'Execution': 52, 'Endtime': 21, 'Invalid': 39, 'Global Episode': 1002000, 'Reward': 49.6125}
{'Survive': 0, 'Schedule': 133, 'Execution': 268, 'Endtime': 141, 'Invalid': 121, 'Global Episode': 1003000, 'Reward': 285.8166666666666}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 1004000, 'Reward': 55.98333333333333}
{'Survive': 0, 'Schedule': 21, 'Execution': 40, 'Endtime': 16, 'Invalid': 35, 'Global Episode': 1005000, 'Reward': 36.52916666666667}
{'Survive': 0, 'Schedule': 29, 'Execution': 50, 'Endtime': 21, 'Invalid': 40, 'Global Episode': 1006000, 'Reward': 47.487500000000004}
{'Survive': 0, 'Schedule': 21, 'Execution': 40, 'Endtime': 16, 'Invalid': 35, 'Global Episode': 1007000, 'Reward': 36.52916666666667}
{'Survive': 0, 'Schedule': 29, 'Execution': 50, 'Endtime': 21, 'Invalid': 40, 'Global Episode': 1008000, 'Reward': 47.487500000000004}
{'Survive': 0, 'Schedule': 23, 'Execution': 41, 'Endtime': 16, 'Invalid': 33, 'Global Episode': 1009000, 'Reward': 38.30416666666667}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 1010000, 'Reward': 55.92083333333333}
{'Survive': 0, 'Schedule': 100, 'Execution': 199, 'Endtime': 101, 'Invalid': 103, 'Global Episode': 1011000, 'Reward': 209.58749999999995}
{'Survive': 0, 'Schedule': 154, 'Execution': 306, 'Endtime': 161, 'Invalid': 125, 'Global Episode': 1012000, 'Reward': 334.6083333333335}
{'Survive': 0, 'Schedule': 45, 'Execution': 95, 'Endtime': 41, 'Invalid': 48, 'Global Episode': 1013000, 'Reward': 98.10833333333335}
{'Survive': 0, 'Schedule': 30, 'Execution': 54, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 1014000, 'Reward': 55.12916666666666}
{'Survive': 0, 'Schedule': 26, 'Execution': 51, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 1015000, 'Reward': 50.712499999999984}
{'Survive': 0, 'Schedule': 26, 'Execution': 51, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 1016000, 'Reward': 50.712499999999984}
{'Survive': 0, 'Schedule': 22, 'Execution': 43, 'Endtime': 21, 'Invalid': 42, 'Global Episode': 1017000, 'Reward': 38.233333333333334}
{'Survive': 0, 'Schedule': 26, 'Execution': 52, 'Endtime': 21, 'Invalid': 39, 'Global Episode': 1018000, 'Reward': 49.6125}
{'Survive': 0, 'Schedule': 24, 'Execution': 50, 'Endtime': 21, 'Invalid': 40, 'Global Episode': 1019000, 'Reward': 47.06249999999999}
{'Survive': 0, 'Schedule': 26, 'Execution': 51, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 1020000, 'Reward': 50.712499999999984}
{'Survive': 0, 'Schedule': 26, 'Execution': 51, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 1021000, 'Reward': 50.712499999999984}
{'Survive': 0, 'Schedule': 26, 'Execution': 52, 'Endtime': 21, 'Invalid': 39, 'Global Episode': 1022000, 'Reward': 49.6125}
{'Survive': 0, 'Schedule': 28, 'Execution': 49, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1023000, 'Reward': 50.17083333333332}
{'Survive': 0, 'Schedule': 32, 'Execution': 55, 'Endtime': 21, 'Invalid': 25, 'Global Episode': 1024000, 'Reward': 58.67083333333331}
{'Survive': 0, 'Schedule': 28, 'Execution': 49, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1025000, 'Reward': 50.17083333333332}
{'Survive': 0, 'Schedule': 26, 'Execution': 51, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 1026000, 'Reward': 50.712499999999984}
{'Survive': 0, 'Schedule': 26, 'Execution': 51, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 1027000, 'Reward': 50.712499999999984}
{'Survive': 0, 'Schedule': 28, 'Execution': 49, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1028000, 'Reward': 50.17083333333332}
{'Survive': 0, 'Schedule': 26, 'Execution': 52, 'Endtime': 21, 'Invalid': 39, 'Global Episode': 1029000, 'Reward': 49.6125}
{'Survive': 0, 'Schedule': 26, 'Execution': 52, 'Endtime': 21, 'Invalid': 39, 'Global Episode': 1030000, 'Reward': 49.6125}
{'Survive': 0, 'Schedule': 47, 'Execution': 89, 'Endtime': 41, 'Invalid': 53, 'Global Episode': 1031000, 'Reward': 90.48333333333333}
{'Survive': 0, 'Schedule': 155, 'Execution': 306, 'Endtime': 161, 'Invalid': 133, 'Global Episode': 1032000, 'Reward': 331.96250000000015}
{'Survive': 0, 'Schedule': 116, 'Execution': 230, 'Endtime': 121, 'Invalid': 110, 'Global Episode': 1033000, 'Reward': 245.83749999999984}
{'Survive': 0, 'Schedule': 21, 'Execution': 40, 'Endtime': 16, 'Invalid': 35, 'Global Episode': 1034000, 'Reward': 36.46666666666667}
{'Survive': 0, 'Schedule': 116, 'Execution': 230, 'Endtime': 121, 'Invalid': 110, 'Global Episode': 1035000, 'Reward': 245.6291666666665}
{'Survive': 0, 'Schedule': 138, 'Execution': 282, 'Endtime': 151, 'Invalid': 142, 'Global Episode': 1036000, 'Reward': 298.42083333333335}
{'Survive': 0, 'Schedule': 27, 'Execution': 47, 'Endtime': 21, 'Invalid': 39, 'Global Episode': 1037000, 'Reward': 44.254166666666656}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 1038000, 'Reward': 55.92083333333333}
{'Survive': 0, 'Schedule': 114, 'Execution': 230, 'Endtime': 121, 'Invalid': 107, 'Global Episode': 1039000, 'Reward': 245.89999999999986}
{'Survive': 0, 'Schedule': 28, 'Execution': 49, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 1040000, 'Reward': 48.775}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 26, 'Global Episode': 1041000, 'Reward': 57.31666666666664}
{'Survive': 0, 'Schedule': 28, 'Execution': 50, 'Endtime': 21, 'Invalid': 41, 'Global Episode': 1042000, 'Reward': 46.987500000000004}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 1043000, 'Reward': 55.92083333333333}
{'Survive': 0, 'Schedule': 135, 'Execution': 269, 'Endtime': 141, 'Invalid': 114, 'Global Episode': 1044000, 'Reward': 291.02500000000003}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 1045000, 'Reward': 56.58749999999999}
{'Survive': 0, 'Schedule': 27, 'Execution': 51, 'Endtime': 21, 'Invalid': 35, 'Global Episode': 1046000, 'Reward': 50.02499999999999}
{'Survive': 0, 'Schedule': 26, 'Execution': 47, 'Endtime': 21, 'Invalid': 35, 'Global Episode': 1047000, 'Reward': 45.733333333333334}
{'Survive': 0, 'Schedule': 28, 'Execution': 49, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 1048000, 'Reward': 48.775}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 1049000, 'Reward': 55.92083333333333}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 1050000, 'Reward': 55.92083333333333}
{'Survive': 0, 'Schedule': 100, 'Execution': 199, 'Endtime': 106, 'Invalid': 113, 'Global Episode': 1051000, 'Reward': 207.04583333333326}
{'Survive': 0, 'Schedule': 153, 'Execution': 309, 'Endtime': 161, 'Invalid': 116, 'Global Episode': 1052000, 'Reward': 339.15000000000015}
{'Survive': 0, 'Schedule': 31, 'Execution': 52, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 1053000, 'Reward': 52.73333333333333}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 1054000, 'Reward': 55.92083333333333}
{'Survive': 0, 'Schedule': 47, 'Execution': 94, 'Endtime': 41, 'Invalid': 54, 'Global Episode': 1055000, 'Reward': 96.025}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 1056000, 'Reward': 55.92083333333333}
{'Survive': 0, 'Schedule': 46, 'Execution': 94, 'Endtime': 41, 'Invalid': 55, 'Global Episode': 1057000, 'Reward': 95.525}
{'Survive': 0, 'Schedule': 26, 'Execution': 52, 'Endtime': 21, 'Invalid': 39, 'Global Episode': 1058000, 'Reward': 49.6125}
{'Survive': 0, 'Schedule': 110, 'Execution': 227, 'Endtime': 121, 'Invalid': 103, 'Global Episode': 1059000, 'Reward': 242.2124999999999}
{'Survive': 0, 'Schedule': 28, 'Execution': 49, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 1060000, 'Reward': 48.775}
{'Survive': 0, 'Schedule': 28, 'Execution': 49, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 1061000, 'Reward': 48.775}
{'Survive': 0, 'Schedule': 30, 'Execution': 51, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 1062000, 'Reward': 53.399999999999984}
{'Survive': 0, 'Schedule': 26, 'Execution': 52, 'Endtime': 21, 'Invalid': 39, 'Global Episode': 1063000, 'Reward': 49.6125}
{'Survive': 0, 'Schedule': 30, 'Execution': 51, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 1064000, 'Reward': 53.399999999999984}
{'Survive': 0, 'Schedule': 26, 'Execution': 52, 'Endtime': 21, 'Invalid': 39, 'Global Episode': 1065000, 'Reward': 49.6125}
{'Survive': 0, 'Schedule': 190, 'Execution': 376, 'Endtime': 200, 'Invalid': 144, 'Global Episode': 1066000, 'Reward': 812.5750000000004}
Checkpoint saved to ckpt/sim201722501644_1066000.pth
{'Survive': 0, 'Schedule': 30, 'Execution': 53, 'Endtime': 21, 'Invalid': 26, 'Global Episode': 1067000, 'Reward': 56.10833333333331}
{'Survive': 0, 'Schedule': 103, 'Execution': 202, 'Endtime': 106, 'Invalid': 89, 'Global Episode': 1068000, 'Reward': 217.5499999999999}
{'Survive': 0, 'Schedule': 154, 'Execution': 304, 'Endtime': 161, 'Invalid': 109, 'Global Episode': 1069000, 'Reward': 336.27916666666687}
{'Survive': 0, 'Schedule': 114, 'Execution': 230, 'Endtime': 121, 'Invalid': 107, 'Global Episode': 1070000, 'Reward': 245.89999999999986}
{'Survive': 0, 'Schedule': 46, 'Execution': 92, 'Endtime': 41, 'Invalid': 45, 'Global Episode': 1071000, 'Reward': 95.61250000000001}
{'Survive': 0, 'Schedule': 153, 'Execution': 308, 'Endtime': 166, 'Invalid': 115, 'Global Episode': 1072000, 'Reward': 339.21666666666675}
{'Survive': 0, 'Schedule': 114, 'Execution': 231, 'Endtime': 121, 'Invalid': 89, 'Global Episode': 1073000, 'Reward': 252.1541666666665}
{'Survive': 0, 'Schedule': 21, 'Execution': 40, 'Endtime': 16, 'Invalid': 33, 'Global Episode': 1074000, 'Reward': 36.88333333333334}
{'Survive': 0, 'Schedule': 190, 'Execution': 384, 'Endtime': 200, 'Invalid': 136, 'Global Episode': 1075000, 'Reward': 822.7000000000003}
Checkpoint saved to ckpt/sim201722502522_1075000.pth
{'Survive': 0, 'Schedule': 28, 'Execution': 52, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 1076000, 'Reward': 51.816666666666656}
